hotel,canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,avg_daily_rate,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_nights,total_guests,arrival_date,lead_time_category,price_quartile,country_upper,is_online,country_prefix,status_length,market_Complementary,market_Corporate,market_Direct,market_Groups,market_Offline TA/TO,market_Online TA,market_Undefined,star_rating
City Hotel,0,15,2016,august,32,2,0,2,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,124.0,0,0,Check-Out,2016-08-04,2,2.0,2016-08-02,Short Notice,High,BEL,True,BE,9,False,False,False,False,False,True,False,3
City Hotel,0,97,2016,august,32,1,1,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,C,0,No Deposit,9,0,0,Transient,150.3,0,2,Check-Out,2016-08-04,3,3.0,2016-08-01,Far Advance,Premium,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,6,2016,august,32,3,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,F,1,No Deposit,0,51,0,Transient,90.0,0,1,Check-Out,2016-08-04,1,1.0,2016-08-03,Last Minute,Medium,PRT,False,PR,9,False,True,False,False,False,False,False,3
City Hotel,0,1,2016,august,32,3,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,B,0,No Deposit,9,0,0,Transient,166.0,0,3,Check-Out,2016-08-04,1,2.0,2016-08-03,Last Minute,Premium,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,174,2016,august,32,2,0,2,3,0.0,1,BB,ESP,Online TA,TA/TO,0,0,0,D,F,1,No Deposit,9,0,0,Transient,166.7,0,2,Check-Out,2016-08-04,2,4.0,2016-08-02,Far Advance,Premium,ESP,True,ES,9,False,False,False,False,False,True,False,3
City Hotel,0,122,2016,august,32,2,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,8,0,0,Transient,118.8,0,1,Check-Out,2016-08-05,3,2.0,2016-08-02,Far Advance,High,PRT,True,PR,9,False,False,False,False,False,True,False,3
City Hotel,0,124,2016,august,32,1,1,3,2,0.0,0,BB,DMA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,105.3,0,1,Check-Out,2016-08-05,4,2.0,2016-08-01,Far Advance,High,DMA,True,DM,9,False,False,False,False,False,True,False,3
City Hotel,0,173,2016,august,32,4,0,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,105.3,0,0,Check-Out,2016-08-05,1,2.0,2016-08-04,Far Advance,High,CHE,True,CH,9,False,False,False,False,False,True,False,3
City Hotel,0,207,2016,august,32,4,0,1,2,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,168.3,0,1,Check-Out,2016-08-05,1,4.0,2016-08-04,Far Advance,Premium,DEU,True,DE,9,False,False,False,False,False,True,False,3
City Hotel,0,43,2016,august,32,4,0,1,2,1.0,0,BB,HUN,Direct,Direct,0,0,0,A,D,0,No Deposit,0,0,0,Transient,131.15,0,2,Check-Out,2016-08-05,1,3.0,2016-08-04,Planned,High,HUN,False,HU,9,False,False,True,False,False,False,False,3
City Hotel,0,22,2016,august,32,1,1,3,2,1.0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,159.0,1,1,Check-Out,2016-08-05,4,3.0,2016-08-01,Short Notice,Premium,HUN,True,HU,9,False,False,False,False,False,True,False,3
City Hotel,0,66,2016,august,32,4,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,0,0,Transient-Party,127.38,0,1,Check-Out,2016-08-05,1,2.0,2016-08-04,Planned,High,GBR,True,GB,9,False,False,False,False,False,True,False,3
City Hotel,0,65,2016,august,32,4,0,1,0,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,0,0,Transient-Party,127.38,0,1,Check-Out,2016-08-05,1,2.0,2016-08-04,Planned,High,GBR,True,GB,9,False,False,False,False,False,True,False,3
City Hotel,0,1,2016,august,32,4,0,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,151.0,0,1,Check-Out,2016-08-05,1,2.0,2016-08-04,Last Minute,Premium,BEL,True,BE,9,False,False,False,False,False,True,False,3
City Hotel,0,178,2016,july,31,27,2,7,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,127.22,0,1,Check-Out,2016-08-05,9,3.0,2016-07-27,Far Advance,High,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,1,2016,august,32,4,0,1,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,115.0,0,0,Check-Out,2016-08-05,1,1.0,2016-08-04,Last Minute,High,BEL,True,BE,9,False,False,False,False,False,True,False,3
City Hotel,0,159,2016,august,32,1,1,3,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,99.45,0,1,Check-Out,2016-08-05,4,2.0,2016-08-01,Far Advance,High,NOR,True,NO,9,False,False,False,False,False,True,False,3
City Hotel,0,0,2016,august,32,4,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,70.5,0,0,Check-Out,2016-08-05,1,1.0,2016-08-04,Last Minute,Low,PRT,False,PR,9,False,False,True,False,False,False,False,3
City Hotel,0,2,2016,august,32,3,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,D,A,0,No Deposit,280,0,0,Transient,94.0,0,0,Check-Out,2016-08-05,2,1.0,2016-08-03,Last Minute,Medium,ESP,False,ES,9,False,True,False,False,False,False,False,3
City Hotel,0,122,2016,august,32,2,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,0,0,Transient,118.8,0,1,Check-Out,2016-08-05,3,2.0,2016-08-02,Far Advance,High,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,149,2016,july,31,26,2,8,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,90.95,0,1,Check-Out,2016-08-05,10,2.0,2016-07-26,Far Advance,Medium,BEL,False,BE,9,False,False,True,False,False,False,False,3
City Hotel,0,22,2016,august,32,2,0,3,2,1.0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient,169.0,0,1,Check-Out,2016-08-05,3,3.0,2016-08-02,Short Notice,Premium,JPN,True,JP,9,False,False,False,False,False,True,False,3
City Hotel,0,1,2016,august,32,4,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,118.0,0,0,Check-Out,2016-08-05,1,2.0,2016-08-04,Last Minute,High,PRT,True,PR,9,False,False,False,False,False,True,False,3
City Hotel,0,161,2016,july,32,31,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,101.15,0,1,Check-Out,2016-08-05,5,2.0,2016-07-31,Far Advance,High,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,124,2016,august,32,4,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,0,0,Transient,127.8,1,1,Check-Out,2016-08-05,1,2.0,2016-08-04,Far Advance,High,GBR,True,GB,9,False,False,False,False,False,True,False,3
City Hotel,0,184,2016,august,32,2,0,3,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,130.5,1,2,Check-Out,2016-08-05,3,3.0,2016-08-02,Far Advance,High,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,48,2016,august,32,3,0,2,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,125.1,0,2,Check-Out,2016-08-05,2,2.0,2016-08-03,Planned,High,BEL,False,BE,9,False,False,True,False,False,False,False,3
City Hotel,0,91,2016,august,32,3,0,2,2,1.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,0,0,Transient,148.5,1,1,Check-Out,2016-08-05,2,3.0,2016-08-03,Far Advance,Premium,NLD,True,NL,9,False,False,False,False,False,True,False,3
City Hotel,0,0,2016,august,32,4,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,0,0,Transient,145.0,0,1,Check-Out,2016-08-05,1,2.0,2016-08-04,Last Minute,Premium,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,112,2016,august,32,1,1,3,2,1.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,14,0,0,Transient,146.7,1,0,Check-Out,2016-08-05,4,3.0,2016-08-01,Far Advance,Premium,FRA,False,FR,9,False,False,True,False,False,False,False,3
City Hotel,0,20,2016,august,32,3,0,2,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,226.875,0,0,Check-Out,2016-08-05,2,4.0,2016-08-03,Short Notice,Premium,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,160,2016,august,32,2,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,114.3,0,1,Check-Out,2016-08-05,3,2.0,2016-08-02,Far Advance,High,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,206,2016,august,32,2,0,3,2,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,177.3,1,2,Check-Out,2016-08-05,3,4.0,2016-08-02,Far Advance,Premium,NLD,True,NL,9,False,False,False,False,False,True,False,3
City Hotel,0,1,2016,august,32,4,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,152,0,0,Transient,110.19,0,0,Check-Out,2016-08-05,1,2.0,2016-08-04,Last Minute,High,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,172,2016,august,32,1,1,3,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,114.75,0,2,Check-Out,2016-08-05,4,3.0,2016-08-01,Far Advance,High,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,159,2016,august,32,2,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,0,Transient,82.44,0,1,Check-Out,2016-08-05,3,2.0,2016-08-02,Far Advance,Medium,FRA,False,FR,9,False,False,False,False,True,False,False,3
City Hotel,0,182,2016,august,32,3,0,2,2,1.0,0,SC,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,0,Transient,118.0,0,1,Check-Out,2016-08-05,2,3.0,2016-08-03,Far Advance,High,GBR,False,GB,9,False,False,True,False,False,False,False,3
City Hotel,0,44,2016,august,32,3,0,2,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,9,0,0,Transient,152.1,0,1,Check-Out,2016-08-05,2,3.0,2016-08-03,Planned,Premium,DEU,True,DE,9,False,False,False,False,False,True,False,3
City Hotel,0,186,2016,august,32,3,0,2,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9,0,0,Transient,121.5,0,0,Check-Out,2016-08-05,2,3.0,2016-08-03,Far Advance,High,GBR,True,GB,9,False,False,False,False,False,True,False,3
City Hotel,0,108,2016,august,32,2,0,3,3,0.0,0,BB,CN,Direct,Direct,0,0,0,G,G,0,No Deposit,14,0,0,Transient,226.875,0,0,Check-Out,2016-08-05,3,3.0,2016-08-02,Far Advance,Premium,CN,False,CN,9,False,False,True,False,False,False,False,3
City Hotel,0,105,2016,july,32,31,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,120.6,0,1,Check-Out,2016-08-05,5,2.0,2016-07-31,Far Advance,High,PRT,True,PR,9,False,False,False,False,False,True,False,3
City Hotel,0,83,2016,august,32,1,1,3,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,135.9,0,1,Check-Out,2016-08-05,4,3.0,2016-08-01,Planned,Premium,ITA,True,IT,9,False,False,False,False,False,True,False,3
City Hotel,0,83,2016,august,32,1,1,3,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,0,0,Transient,154.7,0,1,Check-Out,2016-08-05,4,3.0,2016-08-01,Planned,Premium,ITA,True,IT,9,False,False,False,False,False,True,False,3
City Hotel,0,83,2016,august,32,1,1,3,1,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,0,0,Transient,167.1,0,1,Check-Out,2016-08-05,4,2.0,2016-08-01,Planned,Premium,ITA,True,IT,9,False,False,False,False,False,True,False,3
City Hotel,0,30,2016,august,32,2,0,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,134.1,0,1,Check-Out,2016-08-05,3,2.0,2016-08-02,Short Notice,High,ESP,True,ES,9,False,False,False,False,False,True,False,3
City Hotel,0,118,2016,august,32,2,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,0,0,Transient,118.8,0,1,Check-Out,2016-08-05,3,2.0,2016-08-02,Far Advance,High,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,131,2016,august,32,1,1,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,0,0,Transient,99.45,0,1,Check-Out,2016-08-05,4,2.0,2016-08-01,Far Advance,High,BEL,True,BE,9,False,False,False,False,False,True,False,3
City Hotel,0,1,2016,august,32,4,0,1,2,0.0,0,SC,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,139.0,1,2,Check-Out,2016-08-05,1,2.0,2016-08-04,Last Minute,Premium,ESP,False,ES,9,False,False,True,False,False,False,False,3
City Hotel,0,192,2016,august,32,3,0,2,2,1.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,0,0,Transient-Party,121.5,0,1,Check-Out,2016-08-05,2,3.0,2016-08-03,Far Advance,High,ISR,True,IS,9,False,False,False,False,False,True,False,3
City Hotel,0,23,2016,august,32,3,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,151.0,0,1,Check-Out,2016-08-05,2,2.0,2016-08-03,Short Notice,Premium,USA,True,US,9,False,False,False,False,False,True,False,3
City Hotel,0,96,2016,august,32,2,0,3,2,0.0,0,BB,GBR,Complementary,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,0.0,0,1,Check-Out,2016-08-05,3,2.0,2016-08-02,Far Advance,Low,GBR,False,GB,9,True,False,False,False,False,False,False,3
City Hotel,0,192,2016,august,32,3,0,2,2,0.0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,94.5,0,0,Check-Out,2016-08-05,2,2.0,2016-08-03,Far Advance,Medium,ISR,True,IS,9,False,False,False,False,False,True,False,3
City Hotel,0,91,2016,august,32,1,1,3,2,1.0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,134.1,0,2,Check-Out,2016-08-05,4,3.0,2016-08-01,Far Advance,High,JPN,True,JP,9,False,False,False,False,False,True,False,3
City Hotel,0,146,2016,july,32,31,2,3,2,1.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient-Party,116.45,0,1,Check-Out,2016-08-05,5,3.0,2016-07-31,Far Advance,High,BEL,True,BE,9,False,False,False,False,False,True,False,3
City Hotel,0,1,2016,august,32,4,0,1,1,0.0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,115.0,0,1,Check-Out,2016-08-05,1,1.0,2016-08-04,Last Minute,High,MAR,True,MA,9,False,False,False,False,False,True,False,3
City Hotel,0,37,2016,august,32,3,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,135.9,0,1,Check-Out,2016-08-05,2,2.0,2016-08-03,Planned,Premium,GBR,True,GB,9,False,False,False,False,False,True,False,3
City Hotel,0,137,2016,july,32,31,2,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,3,No Deposit,14,0,0,Transient,99.38,0,2,Check-Out,2016-08-05,5,2.0,2016-07-31,Far Advance,High,FRA,False,FR,9,False,False,True,False,False,False,False,3
City Hotel,0,28,2016,august,32,4,0,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,125.1,0,2,Check-Out,2016-08-05,1,2.0,2016-08-04,Short Notice,High,GBR,False,GB,9,False,False,True,False,False,False,False,3
City Hotel,0,28,2016,august,32,4,0,1,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,125.1,0,1,Check-Out,2016-08-05,1,1.0,2016-08-04,Short Notice,High,GBR,False,GB,9,False,False,True,False,False,False,False,3
City Hotel,0,0,2016,august,32,4,0,1,2,0.0,0,SC,PRT,Direct,Direct,0,0,0,B,B,1,No Deposit,0,0,0,Transient,120.0,0,0,Check-Out,2016-08-05,1,2.0,2016-08-04,Last Minute,High,PRT,False,PR,9,False,False,True,False,False,False,False,3
City Hotel,0,25,2016,august,32,3,0,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,160.0,1,1,Check-Out,2016-08-05,2,2.0,2016-08-03,Short Notice,Premium,POL,True,PO,9,False,False,False,False,False,True,False,3
City Hotel,0,20,2016,august,32,5,0,1,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Group,12.0,1,1,Check-Out,2016-08-06,1,2.0,2016-08-05,Short Notice,Low,POL,True,PO,9,False,False,False,False,False,True,False,3
City Hotel,0,0,2016,august,32,4,0,1,2,2.0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,0,0,0,Transient,201.0,0,0,Check-Out,2016-08-05,1,4.0,2016-08-04,Last Minute,Premium,GBR,False,GB,9,False,False,True,False,False,False,False,3
City Hotel,0,114,2016,august,32,4,0,2,3,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,137.7,0,0,Check-Out,2016-08-06,2,3.0,2016-08-04,Far Advance,Premium,AUS,True,AU,9,False,False,False,False,False,True,False,3
City Hotel,0,24,2016,august,32,2,0,4,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,139.0,0,1,Check-Out,2016-08-06,4,2.0,2016-08-02,Short Notice,Premium,GBR,True,GB,9,False,False,False,False,False,True,False,3
City Hotel,0,136,2016,august,32,3,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,105.3,0,1,Check-Out,2016-08-06,3,2.0,2016-08-03,Far Advance,High,GBR,True,GB,9,False,False,False,False,False,True,False,3
City Hotel,0,165,2016,july,32,31,2,4,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,0,0,Transient-Party,72.25,0,2,Check-Out,2016-08-06,6,2.0,2016-07-31,Far Advance,Low,CN,False,CN,9,False,False,False,False,True,False,False,3
City Hotel,0,159,2016,august,32,5,0,1,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,94.5,0,0,Check-Out,2016-08-06,1,2.0,2016-08-05,Far Advance,Medium,CN,True,CN,9,False,False,False,False,False,True,False,3
City Hotel,0,120,2016,august,32,2,0,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,0,0,Transient,72.25,0,0,Check-Out,2016-08-06,4,2.0,2016-08-02,Far Advance,Low,GBR,False,GB,9,False,False,False,False,True,False,False,3
City Hotel,0,176,2016,august,32,1,1,4,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,130.05,0,2,Check-Out,2016-08-06,5,3.0,2016-08-01,Far Advance,High,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,153,2016,july,31,30,2,5,1,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,0,0,Transient,101.35,0,1,Check-Out,2016-08-06,7,2.0,2016-07-30,Far Advance,High,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,153,2016,july,31,30,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,0,0,Transient,83.85,0,1,Check-Out,2016-08-06,7,2.0,2016-07-30,Far Advance,Medium,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,175,2016,august,32,2,0,4,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient-Party,130.05,0,1,Check-Out,2016-08-06,4,3.0,2016-08-02,Far Advance,High,GBR,True,GB,9,False,False,False,False,False,True,False,3
City Hotel,0,158,2016,august,32,3,0,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,137.7,0,1,Check-Out,2016-08-06,3,3.0,2016-08-03,Far Advance,Premium,ESP,True,ES,9,False,False,False,False,False,True,False,3
City Hotel,0,146,2016,august,32,5,0,1,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9,0,0,Transient,114.3,0,1,Check-Out,2016-08-06,1,2.0,2016-08-05,Far Advance,High,AUT,True,AU,9,False,False,False,False,False,True,False,3
City Hotel,0,80,2016,august,32,3,0,3,3,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,0,0,Transient,135.27,0,1,Check-Out,2016-08-06,3,3.0,2016-08-03,Planned,Premium,CHN,True,CH,9,False,False,False,False,False,True,False,3
City Hotel,0,142,2016,august,32,3,0,3,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,186.3,1,1,Check-Out,2016-08-06,3,4.0,2016-08-03,Far Advance,Premium,FRA,True,FR,9,False,False,False,False,False,True,False,3
City Hotel,0,118,2016,august,32,1,1,4,3,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,0,0,Transient,189.0,0,2,Check-Out,2016-08-06,5,3.0,2016-08-01,Far Advance,Premium,ESP,True,ES,9,False,False,False,False,False,True,False,3
City Hotel,0,85,2016,august,32,5,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,126.9,0,1,Check-Out,2016-08-06,1,2.0,2016-08-05,Planned,High,GBR,True,GB,9,False,False,False,False,False,True,False,3
City Hotel,0,24,2016,august,32,4,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,148.0,0,2,Check-Out,2016-08-06,2,2.0,2016-08-04,Short Notice,Premium,ESP,True,ES,9,False,False,False,False,False,True,False,3
City Hotel,0,164,2016,august,32,4,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient-Party,94.5,0,1,Check-Out,2016-08-06,2,2.0,2016-08-04,Far Advance,Medium,GBR,True,GB,9,False,False,False,False,False,True,False,3
City Hotel,0,24,2016,august,32,4,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,139.0,0,2,Check-Out,2016-08-06,2,2.0,2016-08-04,Short Notice,Premium,ESP,True,ES,9,False,False,False,False,False,True,False,3
City Hotel,0,164,2016,august,32,4,0,2,1,1.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,0,0,Transient-Party,94.5,0,1,Check-Out,2016-08-06,2,2.0,2016-08-04,Far Advance,Medium,GBR,True,GB,9,False,False,False,False,False,True,False,3
City Hotel,0,280,2016,august,32,4,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,0,Transient,73.46,0,0,Check-Out,2016-08-06,2,2.0,2016-08-04,Far Advance,Medium,PRT,True,PR,9,False,False,False,False,False,True,False,3
City Hotel,0,199,2016,august,32,2,0,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7,0,0,Transient,70.44,0,2,Check-Out,2016-08-06,4,2.0,2016-08-02,Far Advance,Low,BRA,True,BR,9,False,False,False,False,False,True,False,3
City Hotel,0,121,2016,august,32,3,0,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,83,0,0,Transient,95.04,0,0,Check-Out,2016-08-06,3,2.0,2016-08-03,Far Advance,Medium,DEU,False,DE,9,False,False,False,False,True,False,False,3
City Hotel,0,81,2016,august,32,3,0,3,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14,0,0,Transient,159.3,1,0,Check-Out,2016-08-06,3,3.0,2016-08-03,Planned,Premium,ESP,False,ES,9,False,False,True,False,False,False,False,3
City Hotel,0,156,2016,august,32,2,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,0,Transient,99.45,0,0,Check-Out,2016-08-06,4,2.0,2016-08-02,Far Advance,High,ESP,True,ES,9,False,False,False,False,False,True,False,3
City Hotel,0,3,2016,august,32,5,0,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,A,0,No Deposit,14,0,0,Transient,210.0,0,2,Check-Out,2016-08-06,1,2.0,2016-08-05,Last Minute,Premium,FRA,False,FR,9,False,False,True,False,False,False,False,3
City Hotel,0,131,2016,august,32,3,0,3,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,0,0,Transient,87.03,0,3,Check-Out,2016-08-06,3,2.0,2016-08-03,Far Advance,Medium,USA,False,US,9,False,False,False,False,True,False,False,3
City Hotel,0,30,2016,august,32,5,0,1,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9,0,0,Transient,161.1,0,2,Check-Out,2016-08-06,1,3.0,2016-08-05,Short Notice,Premium,BRA,True,BR,9,False,False,False,False,False,True,False,3
City Hotel,0,134,2016,august,32,1,1,4,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,0,0,Transient,176.45,0,1,Check-Out,2016-08-06,5,4.0,2016-08-01,Far Advance,Premium,ESP,True,ES,9,False,False,False,False,False,True,False,3
City Hotel,0,138,2016,august,32,4,0,2,2,2.0,0,BB,NLD,Direct,Direct,0,0,0,E,E,0,No Deposit,14,0,0,Transient,183.9,1,0,Check-Out,2016-08-06,2,4.0,2016-08-04,Far Advance,Premium,NLD,False,NL,9,False,False,True,False,False,False,False,3
